"k_hat","m"
2,10
3,10
0,10
1,10
0,10
1,10
4,10
6,10
2,10
4,10
2,10
2,10
0,10
0,10
5,10
1,10
2,10
4,10
1,10
1,10
1,10
6,10
1,10
0,10
4,10
0,10
3,10
2,10
0,10
0,10
0,10
0,10
0,10
2,10
2,10
2,10
1,10
0,10
1,10
0,10
4,10
4,10
0,10
1,10
4,10
0,10
2,10
3,10
4,10
1,10
2,10
1,10
1,10
5,10
2,10
0,10
1,10
0,10
2,10
6,10
1,10
2,10
0,10
1,10
1,10
2,10
3,10
1,10
2,10
2,10
0,10
3,10
0,10
0,10
3,10
2,10
0,10
2,10
2,10
0,10
2,10
0,10
0,10
1,10
2,10
0,10
5,10
2,10
1,10
1,10
1,10
0,10
0,10
0,10
3,10
0,10
0,10
6,10
0,10
3,10
1,10
0,10
1,10
2,10
0,10
1,10
1,10
2,10
5,10
0,10
5,10
1,10
1,10
2,10
4,10
0,10
2,10
4,10
1,10
0,10
0,10
0,10
3,10
2,10
1,10
2,10
4,10
1,10
0,10
0,10
3,10
4,10
3,10
0,10
0,10
5,10
1,10
1,10
1,10
1,10
0,10
1,10
2,10
2,10
1,10
0,10
1,10
2,10
1,10
4,10
2,10
0,10
4,10
4,10
0,10
4,10
0,10
2,10
1,10
1,10
5,10
2,10
0,10
2,10
2,10
0,10
1,10
4,10
0,10
3,10
2,10
5,10
3,10
0,10
1,10
5,10
1,10
1,10
2,10
0,10
3,10
0,10
3,10
4,10
1,10
0,10
2,10
3,10
0,10
1,10
3,10
4,10
3,10
0,10
6,10
3,10
0,10
0,10
1,10
1,10
6,10
4,10
0,10
3,10
2,10
0,10
3,10
3,10
0,10
1,10
3,10
1,10
1,10
0,10
0,10
0,10
1,10
2,10
3,10
5,10
2,10
2,10
3,10
2,10
2,10
5,10
1,10
2,10
0,10
1,10
0,10
1,10
6,10
0,10
4,10
0,10
1,10
1,10
5,10
0,10
0,10
4,10
1,10
3,10
1,10
1,10
0,10
0,10
0,10
1,10
2,10
3,10
4,10
1,10
5,10
1,10
2,10
3,10
0,10
1,10
3,10
2,10
1,10
0,10
1,10
2,10
0,10
0,10
1,10
2,10
1,10
0,10
2,10
0,10
3,10
1,10
0,10
2,10
2,10
1,10
1,10
0,10
2,10
2,10
1,10
2,10
0,10
4,10
3,10
2,10
0,10
1,10
7,10
3,10
1,10
1,10
2,10
0,10
2,10
5,10
0,10
4,10
4,10
0,10
1,10
1,10
4,10
3,10
3,10
4,10
0,10
1,10
1,10
0,10
0,10
2,10
6,10
4,10
0,10
3,10
0,10
2,10
1,10
0,10
5,10
0,10
2,10
1,10
2,10
3,10
0,10
2,10
0,10
1,10
5,10
5,10
2,10
4,10
2,10
5,10
1,10
0,10
3,10
4,10
1,10
0,10
3,10
4,10
4,10
1,10
1,10
1,10
2,10
0,10
1,10
4,10
0,10
3,10
2,10
3,10
17,100
10,100
9,100
16,100
4,100
12,100
20,100
13,100
9,100
16,100
16,100
19,100
8,100
3,100
20,100
9,100
16,100
8,100
13,100
10,100
6,100
12,100
8,100
5,100
24,100
18,100
15,100
11,100
27,100
6,100
11,100
20,100
1,100
14,100
21,100
24,100
7,100
18,100
12,100
10,100
0,100
18,100
22,100
15,100
14,100
12,100
6,100
6,100
6,100
14,100
17,100
22,100
8,100
10,100
17,100
15,100
12,100
23,100
13,100
15,100
15,100
5,100
3,100
10,100
11,100
19,100
21,100
24,100
7,100
9,100
11,100
13,100
20,100
32,100
9,100
6,100
18,100
17,100
0,100
6,100
6,100
6,100
6,100
20,100
20,100
7,100
14,100
7,100
19,100
14,100
16,100
3,100
13,100
7,100
5,100
13,100
10,100
9,100
5,100
19,100
11,100
15,100
14,100
13,100
9,100
11,100
15,100
13,100
16,100
11,100
15,100
24,100
5,100
16,100
8,100
16,100
4,100
10,100
13,100
14,100
3,100
10,100
10,100
10,100
20,100
10,100
8,100
12,100
13,100
1,100
12,100
14,100
11,100
25,100
10,100
14,100
14,100
10,100
15,100
7,100
19,100
7,100
11,100
29,100
11,100
11,100
11,100
16,100
21,100
32,100
16,100
7,100
27,100
9,100
10,100
21,100
1,100
12,100
33,100
16,100
11,100
14,100
6,100
6,100
14,100
15,100
4,100
17,100
23,100
4,100
20,100
19,100
8,100
16,100
5,100
15,100
7,100
13,100
7,100
0,100
15,100
0,100
20,100
19,100
16,100
10,100
5,100
14,100
17,100
9,100
12,100
10,100
35,100
18,100
13,100
21,100
20,100
13,100
11,100
6,100
15,100
8,100
14,100
12,100
18,100
6,100
5,100
11,100
19,100
11,100
3,100
5,100
14,100
12,100
17,100
9,100
14,100
12,100
9,100
14,100
8,100
14,100
15,100
18,100
16,100
1,100
11,100
5,100
26,100
22,100
8,100
17,100
18,100
9,100
14,100
16,100
23,100
17,100
4,100
15,100
18,100
7,100
2,100
18,100
11,100
14,100
1,100
11,100
12,100
13,100
15,100
10,100
6,100
6,100
4,100
28,100
18,100
7,100
19,100
22,100
1,100
6,100
18,100
24,100
14,100
17,100
18,100
2,100
3,100
19,100
14,100
23,100
16,100
12,100
6,100
9,100
19,100
7,100
7,100
16,100
9,100
13,100
19,100
18,100
16,100
10,100
18,100
20,100
4,100
10,100
16,100
6,100
20,100
5,100
16,100
19,100
4,100
26,100
18,100
10,100
26,100
6,100
20,100
17,100
11,100
15,100
16,100
20,100
9,100
14,100
12,100
2,100
1,100
4,100
11,100
8,100
5,100
14,100
14,100
9,100
16,100
9,100
10,100
12,100
15,100
3,100
17,100
5,100
5,100
14,100
15,100
18,100
12,100
7,100
4,100
16,100
13,100
9,100
12,100
10,100
3,100
9,100
12,100
8,100
8,100
7,100
7,100
16,100
1,100
16,100
11,100
15,100
9,100
18,100
16,100
22,100
25,100
22,100
8,100
23,100
22,100
7,100
7,100
19,100
8,100
2,100
27,100
11,100
14,100
14,100
4,100
5,100
2,100
9,100
11,100
5,100
13,100
7,100
17,100
18,100
7,100
11,100
28,100
14,100
14,100
16,100
2,100
13,100
16,100
18,100
7,100
22,100
10,100
18,100
10,100
0,100
8,100
21,100
12,100
9,100
8,100
15,100
16,100
17,100
18,100
20,100
8,100
7,100
4,100
27,100
15,100
25,100
21,100
2,100
12,100
5,100
10,100
2,100
13,100
3,100
16,100
31,100
4,100
15,100
21,100
14,100
20,100
4,100
12,100
7,100
7,100
17,100
4,100
15,100
7,100
5,100
19,100
12,100
12,100
16,100
14,100
19,100
9,100
10,100
13,100
14,100
17,100
16,100
0,100
10,100
12,100
19,100
19,100
20,100
18,100
13,100
14,100
7,100
10,100
17,100
18,100
13,100
0,100
7,100
3,100
10,100
9,100
15,100
1,100
9,100
6,100
16,100
9,100
20,100
5,100
17,100
20,100
13,100
17,100
11,100
30,100
20,100
4,100
14,100
11,100
8,100
7,100
6,100
19,100
17,100
11,100
6,100
4,100
3,100
9,100
7,100
21,100
23,100
2,100
4,100
22,100
24,100
14,100
25,100
17,100
10,100
19,100
0,100
12,100
15,100
11,100
13,100
20,100
12,100
6,100
14,100
12,100
15,100
25,100
14,100
6,100
5,100
16,100
13,100
11,100
14,100
20,100
14,100
6,100
13,100
15,100
6,100
3,100
12,100
17,100
15,100
22,100
10,100
11,100
11,100
17,100
10,100
15,100
20,100
8,100
15,100
17,100
18,100
16,100
9,100
11,100
11,100
11,100
13,100
11,100
10,100
7,100
21,100
14,100
17,100
2,100
11,100
15,100
18,100
10,100
8,100
22,100
3,100
22,100
16,100
19,100
10,100
10,100
12,100
1,100
16,100
20,100
2,100
7,100
3,100
14,100
9,100
14,100
8,100
23,100
26,100
19,100
20,100
20,100
13,100
6,100
17,100
20,100
7,100
20,100
8,100
19,100
12,100
6,100
15,100
10,100
6,100
20,100
18,100
9,100
18,100
5,100
11,100
9,100
14,100
23,100
19,100
8,100
25,100
15,100
7,100
18,100
13,100
5,100
14,100
9,100
18,100
2,100
17,100
0,100
14,100
17,100
14,100
0,100
3,100
4,100
19,100
19,100
5,100
20,100
12,100
2,100
10,100
13,100
15,100
14,100
11,100
10,100
11,100
13,100
14,100
9,100
7,100
3,100
14,100
4,100
10,100
7,100
28,100
12,100
23,100
9,100
24,100
24,100
9,100
10,100
12,100
16,100
12,100
19,100
2,100
11,100
17,100
19,100
11,100
4,100
14,100
13,100
18,100
12,100
14,100
16,100
0,100
2,100
9,100
1,100
9,100
2,100
17,100
3,100
9,100
11,100
18,100
5,100
20,100
8,100
13,100
2,100
11,100
6,100
13,100
15,100
3,100
23,100
24,100
11,100
21,100
13,100
9,100
10,100
14,100
9,100
24,100
8,100
12,100
18,100
16,100
14,100
21,100
21,100
11,100
24,100
14,100
17,100
11,100
1,100
12,100
5,100
17,100
17,100
5,100
25,100
6,100
1,100
13,100
16,100
5,100
7,100
5,100
4,100
10,100
7,100
3,100
17,100
16,100
14,100
20,100
4,100
23,100
21,100
10,100
30,100
25,100
11,100
10,100
13,100
25,100
3,100
17,100
10,100
2,100
7,100
20,100
11,100
20,100
24,100
24,100
7,100
17,100
9,100
0,100
20,100
4,100
13,100
7,100
10,100
7,100
15,100
18,100
11,100
8,100
12,100
20,100
16,100
15,100
19,100
3,100
2,100
12,100
5,100
9,100
11,100
11,100
11,100
1,100
27,100
8,100
0,100
13,100
18,100
16,100
16,100
8,100
1,100
10,100
25,100
8,100
19,100
4,100
12,100
11,100
4,100
5,100
11,100
12,100
27,100
15,100
7,100
11,100
14,100
7,100
25,100
14,100
1,100
8,100
12,100
6,100
16,100
11,100
14,100
23,100
6,100
13,100
16,100
15,100
20,100
6,100
9,100
17,100
16,100
15,100
7,100
9,100
19,100
13,100
16,100
2,100
16,100
16,100
9,100
3,100
0,100
17,100
13,100
2,100
10,100
15,100
17,100
24,100
19,100
12,100
18,100
19,100
19,100
5,100
14,100
5,100
12,100
2,100
18,100
12,100
10,100
7,100
12,100
17,100
13,100
20,100
17,100
13,100
9,100
6,100
9,100
9,100
23,100
10,100
15,100
24,100
20,100
9,100
15,100
16,100
3,100
9,100
19,100
4,100
6,100
6,100
5,100
5,100
14,100
9,100
7,100
3,100
7,100
20,100
18,100
12,100
15,100
8,100
7,100
11,100
14,100
6,100
15,100
17,100
6,100
6,100
12,100
11,100
3,100
20,100
15,100
8,100
15,100
27,100
14,100
28,100
19,100
11,100
12,100
10,100
21,100
21,100
19,100
14,100
9,100
10,100
13,100
13,100
1,100
10,100
8,100
0,100
22,100
13,100
1,100
12,100
17,100
15,100
10,100
12,100
11,100
22,100
1,100
21,100
3,100
9,100
18,100
17,100
18,100
12,100
16,100
4,100
9,100
21,100
1,100
16,100
26,100
11,100
21,100
7,100
11,100
20,100
20,100
16,100
18,100
11,100
5,100
17,100
25,100
10,100
13,100
14,100
24,100
9,100
19,100
26,100
6,100
14,100
16,100
9,100
6,100
9,100
9,100
14,100
6,100
19,100
6,100
6,100
21,100
20,100
9,100
14,100
9,100
16,100
84,1000
124,1000
81,1000
102,1000
78,1000
131,1000
118,1000
143,1000
107,1000
136,1000
125,1000
122,1000
128,1000
137,1000
129,1000
96,1000
113,1000
89,1000
128,1000
114,1000
139,1000
73,1000
126,1000
130,1000
105,1000
98,1000
136,1000
139,1000
119,1000
117,1000
148,1000
86,1000
124,1000
92,1000
100,1000
104,1000
109,1000
124,1000
82,1000
155,1000
123,1000
134,1000
131,1000
147,1000
95,1000
130,1000
115,1000
111,1000
117,1000
100,1000
109,1000
88,1000
50,1000
135,1000
132,1000
120,1000
132,1000
118,1000
115,1000
121,1000
123,1000
136,1000
158,1000
123,1000
135,1000
91,1000
97,1000
135,1000
114,1000
119,1000
95,1000
157,1000
128,1000
102,1000
121,1000
155,1000
120,1000
98,1000
108,1000
142,1000
146,1000
118,1000
101,1000
75,1000
87,1000
111,1000
95,1000
107,1000
116,1000
166,1000
127,1000
108,1000
116,1000
126,1000
113,1000
120,1000
73,1000
133,1000
93,1000
140,1000
131,1000
76,1000
106,1000
175,1000
136,1000
147,1000
130,1000
88,1000
120,1000
138,1000
110,1000
114,1000
133,1000
159,1000
103,1000
112,1000
102,1000
122,1000
117,1000
119,1000
82,1000
101,1000
112,1000
108,1000
90,1000
108,1000
103,1000
120,1000
132,1000
109,1000
141,1000
135,1000
136,1000
131,1000
118,1000
73,1000
141,1000
106,1000
148,1000
99,1000
128,1000
114,1000
96,1000
94,1000
149,1000
135,1000
109,1000
141,1000
101,1000
150,1000
118,1000
133,1000
132,1000
103,1000
121,1000
104,1000
122,1000
115,1000
88,1000
137,1000
86,1000
123,1000
138,1000
117,1000
86,1000
129,1000
107,1000
99,1000
120,1000
119,1000
116,1000
119,1000
126,1000
95,1000
101,1000
103,1000
112,1000
88,1000
153,1000
127,1000
131,1000
133,1000
132,1000
125,1000
108,1000
141,1000
151,1000
133,1000
125,1000
99,1000
102,1000
118,1000
106,1000
122,1000
140,1000
145,1000
114,1000
108,1000
128,1000
108,1000
121,1000
166,1000
115,1000
114,1000
113,1000
128,1000
88,1000
96,1000
93,1000
145,1000
122,1000
151,1000
123,1000
106,1000
127,1000
125,1000
93,1000
169,1000
112,1000
109,1000
153,1000
122,1000
128,1000
108,1000
127,1000
136,1000
108,1000
108,1000
128,1000
102,1000
112,1000
139,1000
132,1000
146,1000
105,1000
142,1000
112,1000
102,1000
118,1000
97,1000
91,1000
90,1000
108,1000
114,1000
87,1000
135,1000
71,1000
142,1000
97,1000
101,1000
113,1000
112,1000
103,1000
112,1000
129,1000
132,1000
146,1000
111,1000
81,1000
120,1000
106,1000
149,1000
117,1000
131,1000
111,1000
96,1000
108,1000
89,1000
87,1000
102,1000
118,1000
111,1000
96,1000
123,1000
132,1000
131,1000
137,1000
131,1000
116,1000
100,1000
74,1000
131,1000
118,1000
154,1000
89,1000
48,1000
73,1000
80,1000
94,1000
131,1000
111,1000
105,1000
133,1000
119,1000
127,1000
165,1000
132,1000
112,1000
98,1000
157,1000
88,1000
104,1000
72,1000
87,1000
121,1000
100,1000
79,1000
76,1000
94,1000
145,1000
151,1000
127,1000
121,1000
128,1000
110,1000
102,1000
92,1000
141,1000
135,1000
131,1000
34,1000
171,1000
119,1000
122,1000
144,1000
82,1000
145,1000
104,1000
98,1000
126,1000
103,1000
113,1000
112,1000
152,1000
116,1000
73,1000
129,1000
138,1000
104,1000
141,1000
104,1000
127,1000
130,1000
98,1000
152,1000
105,1000
126,1000
118,1000
87,1000
129,1000
80,1000
130,1000
149,1000
143,1000
125,1000
157,1000
97,1000
112,1000
121,1000
98,1000
122,1000
166,1000
143,1000
142,1000
120,1000
140,1000
120,1000
108,1000
121,1000
102,1000
80,1000
95,1000
132,1000
117,1000
105,1000
115,1000
119,1000
139,1000
103,1000
77,1000
137,1000
87,1000
119,1000
100,1000
100,1000
130,1000
79,1000
95,1000
119,1000
111,1000
119,1000
123,1000
130,1000
110,1000
149,1000
147,1000
131,1000
129,1000
141,1000
133,1000
127,1000
131,1000
105,1000
121,1000
127,1000
118,1000
111,1000
186,1000
95,1000
131,1000
75,1000
145,1000
108,1000
116,1000
116,1000
87,1000
84,1000
170,1000
99,1000
77,1000
112,1000
88,1000
103,1000
116,1000
146,1000
110,1000
122,1000
98,1000
124,1000
85,1000
126,1000
122,1000
107,1000
114,1000
143,1000
115,1000
75,1000
113,1000
140,1000
129,1000
136,1000
123,1000
103,1000
121,1000
87,1000
116,1000
131,1000
99,1000
147,1000
130,1000
104,1000
119,1000
108,1000
112,1000
132,1000
103,1000
160,1000
130,1000
158,1000
115,1000
121,1000
117,1000
114,1000
102,1000
88,1000
134,1000
72,1000
89,1000
114,1000
124,1000
103,1000
88,1000
158,1000
91,1000
161,1000
97,1000
91,1000
117,1000
121,1000
101,1000
179,1000
111,1000
122,1000
91,1000
119,1000
86,1000
117,1000
106,1000
145,1000
139,1000
116,1000
130,1000
89,1000
118,1000
171,1000
141,1000
95,1000
112,1000
146,1000
125,1000
110,1000
94,1000
92,1000
129,1000
119,1000
165,1000
100,1000
119,1000
101,1000
102,1000
162,1000
125,1000
122,1000
92,1000
96,1000
125,1000
162,1000
123,1000
170,1000
114,1000
112,1000
135,1000
88,1000
118,1000
104,1000
122,1000
102,1000
96,1000
128,1000
77,1000
134,1000
113,1000
143,1000
155,1000
104,1000
133,1000
91,1000
107,1000
124,1000
152,1000
101,1000
79,1000
123,1000
112,1000
109,1000
146,1000
69,1000
123,1000
105,1000
93,1000
108,1000
101,1000
95,1000
112,1000
118,1000
127,1000
118,1000
159,1000
138,1000
83,1000
139,1000
126,1000
98,1000
147,1000
101,1000
144,1000
137,1000
108,1000
119,1000
92,1000
125,1000
100,1000
128,1000
110,1000
108,1000
125,1000
113,1000
128,1000
119,1000
99,1000
87,1000
99,1000
75,1000
129,1000
126,1000
106,1000
116,1000
76,1000
119,1000
105,1000
73,1000
138,1000
73,1000
126,1000
111,1000
93,1000
90,1000
115,1000
153,1000
177,1000
141,1000
117,1000
130,1000
110,1000
122,1000
128,1000
125,1000
122,1000
139,1000
95,1000
137,1000
118,1000
123,1000
107,1000
101,1000
133,1000
107,1000
124,1000
89,1000
116,1000
135,1000
103,1000
137,1000
122,1000
146,1000
118,1000
64,1000
73,1000
126,1000
100,1000
87,1000
127,1000
108,1000
118,1000
101,1000
143,1000
80,1000
86,1000
91,1000
123,1000
141,1000
138,1000
109,1000
92,1000
133,1000
121,1000
124,1000
127,1000
123,1000
133,1000
105,1000
127,1000
136,1000
137,1000
84,1000
145,1000
124,1000
82,1000
93,1000
73,1000
153,1000
139,1000
115,1000
105,1000
166,1000
118,1000
102,1000
120,1000
125,1000
155,1000
124,1000
87,1000
109,1000
141,1000
87,1000
118,1000
132,1000
114,1000
132,1000
109,1000
179,1000
129,1000
108,1000
108,1000
134,1000
144,1000
120,1000
127,1000
70,1000
87,1000
139,1000
98,1000
114,1000
128,1000
95,1000
96,1000
145,1000
103,1000
145,1000
126,1000
90,1000
147,1000
132,1000
123,1000
86,1000
89,1000
93,1000
124,1000
164,1000
98,1000
112,1000
94,1000
122,1000
129,1000
117,1000
126,1000
82,1000
98,1000
137,1000
122,1000
112,1000
173,1000
142,1000
94,1000
144,1000
129,1000
116,1000
109,1000
114,1000
159,1000
122,1000
159,1000
106,1000
92,1000
128,1000
127,1000
112,1000
137,1000
145,1000
111,1000
125,1000
156,1000
127,1000
125,1000
132,1000
120,1000
115,1000
116,1000
89,1000
88,1000
126,1000
143,1000
168,1000
102,1000
95,1000
86,1000
99,1000
108,1000
93,1000
128,1000
129,1000
110,1000
101,1000
154,1000
116,1000
104,1000
146,1000
116,1000
114,1000
83,1000
108,1000
98,1000
151,1000
95,1000
84,1000
115,1000
95,1000
121,1000
94,1000
111,1000
120,1000
115,1000
100,1000
116,1000
91,1000
117,1000
98,1000
94,1000
134,1000
119,1000
72,1000
102,1000
93,1000
93,1000
110,1000
134,1000
132,1000
120,1000
69,1000
113,1000
113,1000
106,1000
116,1000
138,1000
124,1000
135,1000
129,1000
109,1000
99,1000
143,1000
123,1000
139,1000
108,1000
151,1000
123,1000
107,1000
126,1000
137,1000
93,1000
154,1000
108,1000
143,1000
155,1000
78,1000
138,1000
154,1000
114,1000
114,1000
112,1000
172,1000
139,1000
118,1000
141,1000
128,1000
130,1000
119,1000
131,1000
135,1000
114,1000
104,1000
98,1000
99,1000
158,1000
134,1000
118,1000
133,1000
101,1000
128,1000
119,1000
157,1000
114,1000
98,1000
87,1000
103,1000
114,1000
149,1000
79,1000
121,1000
81,1000
71,1000
134,1000
64,1000
133,1000
103,1000
121,1000
108,1000
107,1000
147,1000
133,1000
147,1000
153,1000
131,1000
127,1000
167,1000
80,1000
93,1000
138,1000
168,1000
88,1000
113,1000
128,1000
147,1000
113,1000
136,1000
112,1000
103,1000
111,1000
74,1000
119,1000
127,1000
63,1000
114,1000
130,1000
110,1000
99,1000
104,1000
110,1000
108,1000
116,1000
159,1000
61,1000
140,1000
113,1000
84,1000
99,1000
151,1000
122,1000
120,1000
127,1000
123,1000
128,1000
113,1000
150,1000
123,1000
118,1000
133,1000
96,1000
155,1000
112,1000
91,1000
108,1000
120,1000
114,1000
153,1000
135,1000
114,1000
152,1000
109,1000
130,1000
104,1000
105,1000
151,1000
127,1000
94,1000
120,1000
133,1000
97,1000
135,1000
107,1000
149,1000
122,1000
129,1000
146,1000
133,1000
88,1000
102,1000
124,1000
102,1000
136,1000
124,1000
154,1000
128,1000
99,1000
164,1000
103,1000
108,1000
86,1000
89,1000
111,1000
74,1000
136,1000
102,1000
79,1000
134,1000
118,1000
119,1000
87,1000
131,1000
129,1000
120,1000
131,1000
110,1000
102,1000
105,1000
77,1000
80,1000
148,1000
121,1000
167,1000
130,1000
100,1000
138,1000
108,1000
113,1000
107,1000
97,1000
115,1000
99,1000
84,1000
114,1000
118,1000
99,1000
134,1000
91,1000
110,1000
85,1000
109,1000
87,1000
149,1000
102,1000
1194,10000
1174,10000
1173,10000
1195,10000
1206,10000
1142,10000
1192,10000
1153,10000
1153,10000
1130,10000
1034,10000
1174,10000
1168,10000
1201,10000
1138,10000
1179,10000
1068,10000
1063,10000
1147,10000
1240,10000
1165,10000
1115,10000
1135,10000
1098,10000
1097,10000
1209,10000
1153,10000
1244,10000
1138,10000
1180,10000
1157,10000
1192,10000
1259,10000
1197,10000
1152,10000
1149,10000
1175,10000
1215,10000
1034,10000
1065,10000
1238,10000
1108,10000
1148,10000
1140,10000
982,10000
1109,10000
1196,10000
1061,10000
1167,10000
1189,10000
1195,10000
1145,10000
1112,10000
1145,10000
1242,10000
1118,10000
1185,10000
1122,10000
1271,10000
1229,10000
1241,10000
1095,10000
1099,10000
1176,10000
1208,10000
1202,10000
1188,10000
1109,10000
1222,10000
1178,10000
1284,10000
1128,10000
1278,10000
1210,10000
1133,10000
1194,10000
1158,10000
1040,10000
1192,10000
1193,10000
1124,10000
1254,10000
1151,10000
1228,10000
992,10000
1100,10000
1183,10000
1246,10000
1119,10000
1300,10000
1223,10000
1179,10000
1139,10000
1083,10000
1163,10000
1230,10000
1145,10000
1216,10000
1169,10000
1262,10000
1083,10000
1262,10000
1086,10000
1143,10000
1130,10000
1109,10000
1240,10000
1193,10000
1204,10000
1027,10000
1169,10000
1261,10000
1189,10000
1162,10000
1176,10000
1201,10000
1196,10000
1233,10000
1082,10000
1123,10000
1140,10000
1233,10000
1147,10000
1213,10000
1122,10000
1319,10000
1182,10000
1158,10000
1160,10000
1257,10000
1108,10000
1056,10000
1200,10000
1150,10000
1216,10000
1173,10000
1138,10000
1158,10000
1359,10000
1207,10000
1254,10000
1186,10000
1173,10000
1175,10000
1125,10000
1263,10000
1130,10000
1222,10000
1188,10000
1100,10000
1123,10000
1130,10000
1115,10000
1223,10000
1190,10000
1122,10000
1225,10000
1267,10000
1277,10000
1196,10000
1152,10000
1180,10000
999,10000
1108,10000
1125,10000
1027,10000
1033,10000
1138,10000
1123,10000
1170,10000
1126,10000
1116,10000
1135,10000
1148,10000
1163,10000
1159,10000
1087,10000
1253,10000
1246,10000
1031,10000
1134,10000
1099,10000
1254,10000
1113,10000
1194,10000
1243,10000
1156,10000
1234,10000
1060,10000
1219,10000
1116,10000
1177,10000
1146,10000
1182,10000
1167,10000
1111,10000
1222,10000
1067,10000
1160,10000
1173,10000
1193,10000
1169,10000
1277,10000
1225,10000
1154,10000
1111,10000
1211,10000
1202,10000
1091,10000
1176,10000
1168,10000
1159,10000
1107,10000
1026,10000
1093,10000
1161,10000
1108,10000
1271,10000
1277,10000
1203,10000
1127,10000
1185,10000
1372,10000
1090,10000
1088,10000
1102,10000
1190,10000
1138,10000
1168,10000
1176,10000
1221,10000
1221,10000
1148,10000
1174,10000
1197,10000
959,10000
1126,10000
1131,10000
1184,10000
1119,10000
1187,10000
1128,10000
1215,10000
1193,10000
1235,10000
1193,10000
1227,10000
1077,10000
1234,10000
1089,10000
1109,10000
1075,10000
1183,10000
1101,10000
1244,10000
1197,10000
1315,10000
1098,10000
1049,10000
1167,10000
1184,10000
1208,10000
1096,10000
1308,10000
1258,10000
1019,10000
1149,10000
1242,10000
1162,10000
1081,10000
1205,10000
1092,10000
1184,10000
1275,10000
1166,10000
1277,10000
1148,10000
1205,10000
1234,10000
1243,10000
1114,10000
1041,10000
1206,10000
1160,10000
1182,10000
1101,10000
1099,10000
1078,10000
1229,10000
1155,10000
1239,10000
1134,10000
1231,10000
1183,10000
1119,10000
1061,10000
1208,10000
1001,10000
1153,10000
1105,10000
1067,10000
1267,10000
1167,10000
1168,10000
1182,10000
1200,10000
1142,10000
1144,10000
1072,10000
1146,10000
1051,10000
1228,10000
1216,10000
1164,10000
1148,10000
1229,10000
990,10000
1093,10000
1094,10000
1176,10000
1197,10000
1167,10000
1116,10000
1101,10000
1024,10000
1207,10000
1199,10000
1151,10000
1081,10000
1253,10000
1122,10000
1124,10000
1144,10000
1332,10000
1239,10000
1210,10000
1195,10000
1110,10000
1212,10000
1184,10000
1145,10000
1036,10000
1298,10000
1192,10000
1235,10000
1166,10000
1244,10000
1074,10000
1105,10000
1134,10000
1181,10000
1129,10000
1158,10000
1134,10000
1258,10000
1183,10000
1187,10000
1310,10000
1060,10000
1210,10000
996,10000
1154,10000
1285,10000
1246,10000
1185,10000
1080,10000
1176,10000
1144,10000
1242,10000
1188,10000
1169,10000
1178,10000
1200,10000
1340,10000
1117,10000
1208,10000
1150,10000
1115,10000
1275,10000
1222,10000
1240,10000
1185,10000
1261,10000
1118,10000
1057,10000
1049,10000
1100,10000
1109,10000
1169,10000
1150,10000
1225,10000
1125,10000
1346,10000
1182,10000
1175,10000
1122,10000
1186,10000
1190,10000
1196,10000
1303,10000
1316,10000
1038,10000
1147,10000
1228,10000
1062,10000
1244,10000
1049,10000
1201,10000
1185,10000
1078,10000
1258,10000
1240,10000
1260,10000
1094,10000
1081,10000
1181,10000
1127,10000
1176,10000
1221,10000
1144,10000
1192,10000
1253,10000
1089,10000
1162,10000
1113,10000
1109,10000
1221,10000
1242,10000
1130,10000
1137,10000
1161,10000
1187,10000
1180,10000
1183,10000
1222,10000
1231,10000
1070,10000
1148,10000
1255,10000
1092,10000
1172,10000
1255,10000
1184,10000
1113,10000
1088,10000
1008,10000
1074,10000
1151,10000
1067,10000
1111,10000
1232,10000
1155,10000
1110,10000
1105,10000
1115,10000
1046,10000
1098,10000
1190,10000
1323,10000
1171,10000
1208,10000
1228,10000
1141,10000
1175,10000
1136,10000
1117,10000
1124,10000
1268,10000
1040,10000
1244,10000
1188,10000
1261,10000
1236,10000
1232,10000
1101,10000
1250,10000
1295,10000
1118,10000
1240,10000
1158,10000
960,10000
1138,10000
1230,10000
1130,10000
988,10000
1276,10000
1048,10000
1087,10000
1182,10000
1253,10000
1149,10000
1292,10000
1266,10000
1118,10000
1141,10000
1001,10000
1149,10000
1158,10000
1012,10000
1262,10000
1194,10000
1142,10000
1255,10000
1125,10000
1076,10000
1222,10000
1072,10000
1238,10000
1175,10000
1164,10000
1071,10000
1415,10000
1106,10000
1168,10000
1004,10000
1064,10000
1166,10000
1142,10000
1243,10000
1082,10000
1207,10000
1109,10000
1153,10000
1168,10000
1252,10000
1103,10000
1269,10000
1149,10000
1225,10000
1118,10000
1208,10000
1092,10000
1075,10000
1065,10000
1173,10000
1166,10000
1075,10000
1143,10000
1116,10000
1163,10000
1306,10000
1289,10000
1076,10000
1183,10000
1114,10000
1195,10000
1117,10000
1147,10000
1249,10000
1281,10000
1191,10000
1047,10000
1226,10000
1041,10000
1159,10000
1132,10000
1257,10000
1185,10000
1086,10000
1165,10000
1139,10000
1165,10000
1170,10000
1177,10000
1210,10000
1240,10000
1161,10000
1299,10000
1144,10000
1008,10000
1309,10000
1202,10000
1155,10000
1187,10000
1155,10000
1160,10000
1153,10000
1277,10000
1121,10000
1196,10000
1249,10000
1202,10000
1262,10000
1198,10000
1222,10000
1165,10000
1131,10000
1135,10000
1217,10000
1148,10000
1102,10000
1130,10000
1133,10000
